ball_receipt.outcome.id,ball_receipt.outcome.name,ball_recovery.recovery_failure,block.deflection,carry.end_location,clearance.aerial_won,counterpress,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,dribble.overrun,duel.outcome.id,duel.outcome.name,duel.type.id,duel.type.name,duration,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_won.defensive,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.end_location,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.type.id,goalkeeper.type.name,id,index,interception.outcome.id,interception.outcome.name,location,minute,pass.aerial_won,pass.angle,pass.assisted_shot_id,pass.backheel,pass.body_part.id,pass.body_part.name,pass.cross,pass.cut_back,pass.deflected,pass.end_location,pass.goal_assist,pass.height.id,pass.height.name,pass.length,pass.outcome.id,pass.outcome.name,pass.recipient.id,pass.recipient.name,pass.shot_assist,pass.switch,pass.type.id,pass.type.name,period,play_pattern.id,play_pattern.name,player.id,player.name,position.id,position.name,possession,possession_team.id,possession_team.name,related_events,second,shot.aerial_won,shot.body_part.id,shot.body_part.name,shot.end_location,shot.first_time,shot.freeze_frame,shot.key_pass_id,shot.open_goal,shot.outcome.id,shot.outcome.name,shot.statsbomb_xg,shot.technique.id,shot.technique.name,shot.type.id,shot.type.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,tactics.formation,tactics.lineup,team.id,team.name,timestamp,type.id,type.name,under_pressure,50_50.outcome.id,50_50.outcome.name,ball_recovery.offensive,block.offensive,foul_committed.advantage,foul_committed.penalty,foul_committed.type.id,foul_committed.type.name,foul_won.advantage,foul_won.penalty,miscontrol.aerial_won,pass.technique.id,pass.technique.name,pass.through_ball,bad_behaviour.card.id,bad_behaviour.card.name,injury_stoppage.in_chain,pass.miscommunication,shot.one_on_one,shot.deflected,block.save_block,shot.redirect
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29f5f25a-0182-4f64-a646-1cea8f62cf7d,2770.0,,,"[118.0, 24.0]",75.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5625.0,Emil Forsberg,16.0,Left Midfield,135.0,790.0,Sweden,,54.0,,,,,,,,,,,,,,,,,,,,,,790.0,Sweden,00:30:54.813,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e16725-d2ce-4ce2-b553-13d1a2ce134f,3042.0,,,"[2.0, 62.0]",89.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,From Free Kick,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,168.0,783.0,Uruguay,,28.0,,,,,,,,,,,,,,,,,,,,,,780.0,Portugal,00:44:28.079,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b35c58-611f-4970-87d7-3c02754fc8c5,1208.0,,,"[75.0, 72.0]",29.0,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,From Goal Kick,5253.0,Amr Medhat Warda,12.0,Right Midfield,59.0,774.0,Egypt,['2a7f066b-940e-4e3b-be02-47331e02245f'],25.0,,,,,,,,,,,,,,,,,,,,,,774.0,Egypt,00:29:25.960,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf4cc36-b420-466c-a3cb-2c8770ee559e,658.0,,,"[2.0, 22.0]",17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,3244.0,John Stones,4.0,Center Back,38.0,790.0,Sweden,,5.0,,,,,,,,,,,,,,,,,,,,,,768.0,England,00:17:05.803,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69715a5-bc8e-4c5f-b470-1422e4e1e24f,1884.0,,,"[2.0, 22.0]",46.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,From Throw In,3336.0,Harry Maguire,5.0,Left Center Back,92.0,790.0,Sweden,,52.0,,,,,,,,,,,,,,,,,,,,,,768.0,England,00:01:52.320,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467b1e13-c800-4e4a-9cd6-072d864f33a3,1507.0,,,"[4.0, 63.0]",44.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5936.0,Hamdi Nagguez,2.0,Right Back,109.0,782.0,Belgium,,3.0,,,,,,,,,,,,,,,,,,,,,,777.0,Tunisia,00:44:03.913,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,54a5283b-eb36-4f22-a3f4-8580b95a6dae,995.0,,,"[9.0, 3.0]",31.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5484.0,Lucas Hernández Pi,6.0,Left Back,65.0,785.0,Croatia,,14.0,,,,,,,,,,,,,,,,,,,,,,771.0,France,00:31:14.520,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5b9eb85c-36c8-463c-accd-03e046acd6e3,2955.0,,,"[2.0, 61.0]",93.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,20004.0,Paul Pogba,9.0,Right Defensive Midfield,179.0,785.0,Croatia,['4c916367-fee3-475b-98d1-079e94e6ff6b'],40.0,,,,,,,,,,,,,,,,,,,,,,771.0,France,00:48:40.067,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0d070d-3ce6-47b2-8d22-26768055e8be,898.0,,,"[5.0, 26.0]",21.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5624.0,Albin Ekdal,15.0,Left Center Midfield,34.0,770.0,Germany,,7.0,,,,,,,,,,,,,,,,,,,,,,790.0,Sweden,00:21:07.300,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,73ba3a2b-c14b-44fd-bb7c-175f1d9aba71,100.0,,,"[9.0, 78.0]",2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,6322.0,Niklas Süle,3.0,Right Center Back,5.0,791.0,South Korea,,0.0,,,,,,,,,,,,,,,,,,,,,,770.0,Germany,00:02:00.400,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2603d8ce-967c-440e-ae62-1aa7c2bbc38f,185.0,,,"[10.0, 74.0]",4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,From Free Kick,5561.0,Hugo Ayala Castro,3.0,Right Center Back,9.0,781.0,Brazil,,14.0,,,,,,,,,,,,,,,,,,,,,,794.0,Mexico,00:04:14.440,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ea7173-36a3-437c-8f9f-4d4fe7129f8d,3328.0,,,"[67.0, 78.0]",85.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,4763.0,Henrik Dalsgaard,2.0,Right Back,149.0,792.0,Australia,,32.0,,,,,,,,,,,,,,,,,,,,,,776.0,Denmark,00:40:32.840,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9a66f975-33ea-4ee7-bd3e-59df1b41bd39,4253.0,,,"[4.0, 61.0]",97.0,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,From Throw In,5170.0,Mário Figueira Fernandes,2.0,Right Back,157.0,772.0,Spain,['25ed4813-f877-4540-95a8-575915a07665'],50.0,,,,,,,,,,,,,,,,,,,,,,796.0,Russia,00:07:50.427,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,32a33138-79be-4507-931b-d2fc30554e7f,4267.0,,,"[6.0, 76.0]",98.0,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,From Goal Kick,5721.0,Daniel Carvajal Ramos,2.0,Right Back,158.0,796.0,Russia,,41.0,,,,,,,,,,,,,,,,,,,,,,772.0,Spain,00:08:41.000,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b9b3d9af-36f0-477e-8d9a-d461817a9322,4769.0,,,"[3.0, 63.0]",112.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,From Throw In,5170.0,Mário Figueira Fernandes,2.0,Right Back,183.0,772.0,Spain,,6.0,,,,,,,,,,,,,,,,,,,,,,796.0,Russia,00:07:06.512,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,809159a0-653a-43f4-bcc3-985bdd269b12,4961.0,,,"[6.0, 60.0]",119.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,From Throw In,5170.0,Mário Figueira Fernandes,2.0,Right Back,191.0,772.0,Spain,,16.0,,,,,,,,,,,,,,,,,,,,,,796.0,Russia,00:14:16.340,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a56cd36-1150-4258-9a81-6b7dda222c0b,2916.0,,,"[4.0, 11.0]",87.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,From Throw In,5457.0,Ivan Strinić,6.0,Left Back,178.0,768.0,England,,6.0,,,,,,,,,,,,,,,,,,,,,,785.0,Croatia,00:42:06.893,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
